20380
8
152	67	5325	9	0.27	26.13	1	0
153	67	5328	9	0.65	26	1	0
154	67	5750	9	0.66	26.05	1	0
155	68	5301	9	0.59	26.03	1	0
156	68	5748	9	0.68	25.99	1	0
157	68	5751	9	0.5	26.09	1	0
158	69	5745	9	0.59	26.03	1	0
159	69	5746	9	0.32	25.95	1	0
160	69	5752	9	0.78	26	1	0
161	70	5296	9	0.16	25.95	1	0
162	71	5288	9	0.38	25.91	1	0
163	71	5753	9	0.41	25.89	1	0
164	72	5754	9	0.35	25.93	1	0
165	72	6663	9	0.73	26.07	1	0
166	73	5319	9	1.13	25.98	1	0
167	73	5333	9	0.43	26.06	1	0
168	73	5335	9	1.04	26	1	0
169	73	5336	9	0.77	25.96	1	0
170	74	5336	9	0.34	26.15	1	0
171	75	5322	9	0.71	25.98	1	0
172	75	5366	9	0.52	26	1	0
173	76	5360	9	0.29	25.97	1	0
174	76	5366	9	0.45	25.96	1	0
175	77	5224	9	0.58	25.97	1	0
176	77	5226	9	0.62	26.01	1	0
177	77	5755	9	0.63	26.07	1	0
178	78	5309	9	0.49	26.02	1	0
179	79	5310	9	0.52	26	1	0
180	79	5315	9	0.41	25.89	1	0
181	80	5315	9	0.91	26	1	0
182	80	5319	9	0.62	26.01	1	0
183	80	5322	9	0.7	25.93	1	0
184	80	5756	9	0.45	25.96	1	0
185	81	5316	9	1.16	25.97	1	0
186	81	5317	9	0.43	26.06	1	0
187	81	5756	9	0.6	26.09	1	0
188	81	6671	9	0.38	25.91	1	0
189	82	1370	9	0.78	26	1	0
190	82	5300	9	0.72	26.02	1	0
191	82	5317	9	0.58	25.97	1	0
192	82	5324	9	0.75	26.01	1	0
193	83	5300	9	0.42	25.98	1	0
194	83	6665	9	0.89	26.05	1	0
195	84	1371	9	0.44	25.88	1	0
196	84	5737	9	1.07	25.99	1	0
197	85	5222	9	0.95	26.03	1	0
198	85	5304	9	1.01	26.01	1	0
199	86	5303	9	0.23	26.04	1	0
200	86	5306	9	0.64	25.95	1	0
201	87	5286	9	0.24	26.18	1	0
202	88	5295	9	0.26	26	1	0
203	88	5298	9	0.75	26.01	1	0
204	89	5290	9	0.3	26.09	1	0
205	89	6664	9	0.15	25.71	1	0
206	89	6711	9	0.37	26.12	1	0
207	90	5214	9	0.34	26.15	1	0
208	90	5216	9	0.11	26.4	1	0
209	91	5200	9	0.37	26.12	1	0
210	91	5212	9	0.35	25.93	1	0
211	92	5198	9	0.25	25.86	1	0
212	92	5200	9	0.61	25.96	1	0
213	93	5198	9	0.33	26.05	1	0
214	93	5202	9	0.55	25.98	1	0
215	93	6350	9	0.34	26.15	1	0
216	94	5202	9	0.63	26.07	1	0
217	94	5214	9	0.66	26.05	1	0
218	95	5211	9	0.43	31.85	1	0
219	95	6643	9	1.08	31.92	1	0
220	96	5757	9	0.47	32.05	1	0
221	96	6645	9	0.48	32	1	0
222	97	5221	9	0.45	32.14	1	0
223	97	5228	9	0.43	31.85	1	0
224	98	5219	9	0.31	32.07	1	0
225	99	5103	9	0.4	32	1	0
226	100	5272	9	0.12	25.71	1	0
227	101	5274	9	0.24	26.18	1	0
228	101	5287	9	0.2	26.09	1	0
229	102	5293	9	0.18	25.71	1	0
230	102	6662	9	0.15	25.71	1	0
231	102	6711	9	0.43	26.06	1	0
232	103	5281	9	0.43	26.06	1	0
233	103	6660	9	0.27	26.13	1	0
234	104	5280	9	0.16	25.95	1	0
235	105	1365	9	0.17	26.15	1	0
236	105	5281	9	0.38	25.91	1	0
237	106	5283	9	0.25	25.86	1	0
238	106	6659	9	0.26	26	1	0
239	107	6658	9	0.11	26.4	1	0
240	108	5254	9	0.22	25.88	1	0
241	108	5267	9	0.25	25.86	1	0
242	108	5269	9	0.27	26.13	1	0
243	109	5283	9	0.24	26.18	1	0
244	110	5251	9	0.12	25.71	1	0
245	110	5256	9	0.1	26.09	1	0
246	111	5282	9	0.27	26.13	1	0
247	112	5758	9	0.15	25.71	1	0
248	113	5759	9	0.2	24	1	0
249	114	4559	9	0.17	23.72	1	0
250	115	4578	9	0.37	26.12	1	0
251	115	5278	9	0.64	25.95	1	0
252	115	5760	9	0.26	26	1	0
253	116	5282	9	0.53	26.07	1	0
254	116	5760	9	0.48	25.95	1	0
255	116	5762	9	0.1	26.09	1	0
256	116	5763	9	0.51	25.93	1	0
257	117	5241	9	0.19	25.91	1	0
258	117	5761	9	0.21	26.25	1	0
259	118	4576	9	0.11	23.57	1	0
260	119	5764	9	0.43	23.89	1	0
261	119	5765	9	0.08	24	1	0
262	120	4581	9	0.31	23.85	1	0
263	120	5766	9	0.25	23.81	1	0
264	120	6932	9	0.54	24	1	0
265	121	1285	9	0.26	24	1	0
266	121	4558	9	0.48	24	1	0
267	122	4577	9	0.34	24	1	0
268	122	4582	9	0.29	23.84	1	0
269	123	4583	9	0.14	24	1	0
270	123	4585	9	0.24	24	1	0
271	124	1290	9	0.46	24	1	0
272	124	4581	9	0.58	24	1	0
273	124	4587	9	0.18	24	1	0
274	125	4269	9	2.25	31.99	1	0
275	126	4275	9	0.54	32.08	1	0
276	127	4271	9	2.46	32.02	1	0
277	127	6618	9	1.98	32.02	1	0
278	128	4237	9	0.46	32.09	1	0
279	129	4263	9	0.55	32.04	1	0
280	130	4234	9	0.65	31.97	1	0
281	131	3061	9	0.56	32	1	0
282	132	6566	9	0.98	31.96	1	0
283	133	6565	9	1.52	32	1	0
284	134	4239	9	1.35	32.02	1	0
285	134	7296	9	0.96	32	1	0
286	135	4229	9	0.95	26.03	1	0
287	135	4231	9	0.63	26.07	1	0
288	136	4216	9	1.21	26.02	1	0
289	136	4223	9	0.47	26.11	1	0
290	137	4211	9	0.33	26.05	1	0
291	137	4217	9	0.33	26.05	1	0
292	138	4213	9	0.2	26.09	1	0
293	139	5624	9	0.96	25.95	1	0
294	139	5767	9	0.46	26.04	1	0
295	140	4145	9	0.38	25.91	1	0
296	141	5768	9	0.18	25.71	1	0
297	142	7293	9	0.35	25.93	1	0
298	142	7294	9	0.2	26.09	1	0
299	143	4208	9	0.37	26.12	1	0
300	143	6646	9	0.41	25.89	1	0
301	144	4133	9	0.34	26.15	1	0
302	145	4135	9	0.72	26.02	1	0
303	145	5769	9	0.61	25.96	1	0
304	145	6569	9	0.6	26.09	1	0
305	146	4200	9	0.45	25.96	1	0
306	147	4197	9	0.77	25.96	1	0
307	147	4206	9	0.61	25.96	1	0
308	148	4226	9	0.54	25.92	1	0
309	148	5770	9	0.63	26.07	1	0
310	149	5771	9	0.57	25.91	1	0
311	149	5772	9	0.53	26.07	1	0
312	150	4225	9	0.67	25.94	1	0
313	150	5771	9	0.69	26.04	1	0
314	150	5773	9	0.62	26.01	1	0
315	151	3066	9	0.61	25.96	1	0
316	151	5774	9	0.39	26	1	0
317	151	6568	9	0.22	25.88	1	0
318	152	3066	9	0.58	25.97	1	0
319	152	5775	9	0.2	26.09	1	0
320	153	3065	9	0.42	25.98	1	0
321	153	5774	9	0.65	26	1	0
322	154	3065	9	0.23	26.04	1	0
323	154	5776	9	0.25	25.86	1	0
324	155	5776	9	0.68	25.99	1	0
325	155	5777	9	0.79	26.04	1	0
326	156	3063	9	0.24	32	1	0
327	157	6542	9	0.97	31.98	1	0
328	158	2977	9	2.19	31.97	1	0
329	158	3002	9	0.31	32.07	1	0
330	159	3008	9	3.89	32.02	1	0
331	159	3010	9	1.9	32.02	1	0
332	159	3012	9	2.91	31.98	1	0
333	160	3005	9	1.74	32.02	1	0
334	160	6541	9	0.56	32	1	0
335	161	3008	9	0.58	31.93	1	0
336	161	3015	9	0.84	31.9	1	0
337	162	3018	9	1.35	32.02	1	0
338	162	5778	9	0.7	32.06	1	0
339	163	5779	9	0.46	32.09	1	0
340	164	3022	9	1.14	31.96	1	0
341	165	3021	9	0.38	32.11	1	0
342	166	3030	9	0.37	32.17	1	0
343	167	7357	9	0.31	32.07	1	0
344	168	3012	9	1.1	32.04	1	0
345	168	3043	9	0.95	32.02	1	0
346	169	6552	9	1.43	32.01	1	0
347	170	3037	9	0.46	32.09	1	0
348	170	3038	9	0.21	32.31	1	0
349	170	6550	9	0.49	31.96	1	0
350	170	6551	9	0.49	31.96	1	0
351	171	3042	9	0.36	31.76	1	0
352	171	5731	9	0.72	32	1	0
353	172	5730	9	0.28	31.7	1	0
354	173	3048	9	0.67	25.94	1	0
355	173	6553	9	0.44	25.88	1	0
356	174	3045	9	0.61	25.96	1	0
357	174	3048	9	0.47	26.11	1	0
358	174	3217	9	0.61	25.96	1	0
359	175	3045	9	0.57	25.91	1	0
360	175	3050	9	0.48	25.95	1	0
361	176	5732	9	0.64	32	1	0
362	176	5780	9	0.6	31.86	1	0
363	177	5734	9	1.02	32.04	1	0
364	177	5736	9	0.23	32.09	1	0
365	178	2978	9	0.32	32	1	0
366	178	6549	9	0.37	32.17	1	0
367	179	2980	9	0.82	31.95	1	0
368	179	2998	9	0.99	31.94	1	0
369	179	5781	9	0.92	31.91	1	0
370	180	5784	9	1.9	32.02	1	0
371	180	6548	9	0.73	31.97	1	0
372	181	5783	9	0.27	31.76	1	0
373	182	2997	9	0.59	31.89	1	0
374	182	5785	9	0.57	25.91	1	0
375	182	5786	9	0.46	26.04	1	0
376	183	5784	9	1.11	26.02	1	0
377	183	5787	9	0.52	26	1	0
378	184	5791	9	0.28	25.85	1	0
379	185	5786	9	0.66	26.05	1	0
380	185	5790	9	0.6	26.09	1	0
381	185	5792	9	0.87	25.97	1	0
382	185	7376	9	0.81	25.99	1	0
383	186	5793	9	0.56	26.05	1	0
384	186	5794	9	0.38	25.91	1	0
385	187	5795	9	0.5	26.09	1	0
386	187	5796	9	0.58	25.97	1	0
387	188	3124	9	0.45	25.96	1	0
388	188	3162	9	0.53	26.07	1	0
389	188	3163	9	0.82	26.03	1	0
390	189	3137	9	0.27	18	1	0
391	189	3162	9	0.15	18	1	0
392	190	3131	9	0.62	17.97	1	0
393	190	3133	9	0.46	18.04	1	0
394	191	3134	9	0.33	18	1	0
395	191	3138	9	0.73	18.02	1	0
396	191	5797	9	0.35	17.95	1	0
397	192	3180	9	0.1	18.18	1	0
398	193	3160	9	0.41	17.96	1	0
399	193	3181	9	0.07	18.26	1	0
400	194	7335	9	0.45	25.96	1	0
401	194	7336	9	0.07	26.25	1	0
402	195	3167	9	0.14	17.87	1	0
403	195	5800	9	0.16	18.11	1	0
404	196	3169	9	0.3	18	1	0
405	196	5801	9	0.21	18	1	0
406	197	3164	9	0.25	18.07	1	0
407	197	5802	9	0.28	18.06	1	0
408	197	6562	9	0.3	18	1	0
409	198	3164	9	0.13	18.14	1	0
410	199	3142	9	0.39	18	1	0
411	199	3158	9	0.29	17.94	1	0
412	200	3147	9	0.69	18	1	0
413	200	3157	9	0.73	18.02	1	0
414	200	3158	9	0.77	17.98	1	0
415	201	3151	9	0.61	25.96	1	0
416	201	3188	9	0.7	25.93	1	0
417	201	6563	9	0.55	25.98	1	0
418	202	3145	9	0.57	18	1	0
419	202	3150	9	0.39	18	1	0
420	203	3138	9	0.29	17.94	1	0
421	203	3141	9	0.51	18	1	0
422	204	3131	9	0.35	17.95	1	0
423	204	6564	9	0.17	17.89	1	0
424	205	3140	9	0.56	17.97	1	0
425	205	7258	9	0.71	17.97	1	0
426	206	3148	9	0.12	18	1	0
427	207	3152	9	0.27	18	1	0
428	207	3154	9	0.17	17.89	1	0
429	208	3188	9	0.35	25.93	1	0
430	208	3189	9	0.26	26	1	0
431	209	3185	9	0.66	26.05	1	0
432	209	3189	9	0.61	25.96	1	0
433	210	3209	9	1.56	26	1	0
434	210	3214	9	0.46	26.04	1	0
435	211	3218	9	0.57	25.91	1	0
436	211	3224	9	0.28	25.85	1	0
437	211	6703	9	0.78	26	1	0
438	212	3205	9	0.24	26.18	1	0
439	212	3207	9	0.27	26.13	1	0
440	213	3209	9	0.78	26	1	0
441	213	3210	9	0.54	25.92	1	0
442	213	5804	9	0.23	26.04	1	0
443	214	3200	9	0.51	25.93	1	0
444	214	3205	9	0.58	25.97	1	0
445	214	3210	9	0.49	26.02	1	0
446	214	5805	9	0.44	25.88	1	0
447	215	3200	9	0.36	26.02	1	0
448	215	5806	9	0.46	26.04	1	0
449	216	3179	9	0.57	25.91	1	0
450	216	5808	9	0.11	26.4	1	0
451	217	5809	9	0.18	25.71	1	0
452	217	6561	9	0.26	26	1	0
453	218	3220	9	0.27	26.13	1	0
454	219	3204	9	0.46	26.04	1	0
455	219	3222	9	0.56	26.05	1	0
456	220	3222	9	0.57	25.91	1	0
457	220	5712	9	0.41	25.89	1	0
458	220	5810	9	0.31	25.83	1	0
459	221	3232	9	0.5	31.91	1	0
460	221	5811	9	0.52	31.84	1	0
461	222	3232	9	0.36	31.76	1	0
462	222	5803	9	0.2	31.58	1	0
463	223	3234	9	0.77	32.08	1	0
464	223	3242	9	0.66	31.94	1	0
465	224	6554	9	0.55	32.04	1	0
466	225	3382	9	0.99	31.94	1	0
467	225	3383	9	0.85	32.08	1	0
468	225	3385	9	0.87	32.02	1	0
469	226	3386	9	0.55	32.04	1	0
470	226	3388	9	0.49	31.96	1	0
471	227	3035	9	0.74	31.94	1	0
472	228	3392	9	1.11	32.02	1	0
473	228	3393	9	1.11	32.02	1	0
474	229	3392	9	0.84	31.9	1	0
475	229	6555	9	0.72	32	1	0
476	230	3025	9	0.75	23.94	1	0
477	230	3027	9	0.86	24	1	0
478	230	3394	9	0.63	23.92	1	0
479	231	3394	9	0.22	24	1	0
480	231	3396	9	0.64	24	1	0
481	232	3396	9	0.45	23.89	1	0
482	232	5812	9	0.32	24	1	0
483	233	3027	9	0.69	23.93	1	0
484	233	5812	9	0.74	24	1	0
485	233	6556	9	0.68	24	1	0
486	234	3187	9	0.62	26.01	1	0
487	234	3190	9	0.39	26	1	0
488	235	3191	9	0.29	25.97	1	0
489	236	3196	9	0.3	26.09	1	0
490	236	3197	9	0.22	25.88	1	0
491	237	3262	9	1.11	26.02	1	0
492	237	3284	9	1.53	26.01	1	0
493	237	6559	9	0.25	25.86	1	0
494	238	3255	9	0.53	26.07	1	0
495	238	5814	9	0.63	26.07	1	0
496	239	3247	9	0.42	25.98	1	0
497	239	3255	9	0.58	25.97	1	0
498	239	5815	9	0.41	25.89	1	0
499	240	3236	9	0.54	25.92	1	0
500	240	5816	9	0.17	26.15	1	0
501	240	6560	9	0.4	26.09	1	0
502	241	3235	9	0.24	26.18	1	0
503	241	3237	9	0.77	25.96	1	0
504	242	3191	9	0.56	26.05	1	0
505	242	3192	9	0.47	26.11	1	0
506	243	3192	9	0.66	26.05	1	0
507	243	3240	9	0.75	26.01	1	0
508	243	6581	9	0.46	26.04	1	0
509	244	3243	9	0.43	26.06	1	0
510	244	3244	9	0.54	25.92	1	0
511	245	3245	9	0.65	26	1	0
512	245	3251	9	0.62	26.01	1	0
513	246	3249	9	0.5	26.09	1	0
514	246	3252	9	0.5	26.09	1	0
515	246	5815	9	0.57	25.91	1	0
516	246	5817	9	0.43	26.06	1	0
517	247	3252	9	0.94	25.99	1	0
518	247	3256	9	0.52	26	1	0
519	247	5814	9	0.51	25.93	1	0
520	248	5818	9	0.22	25.88	1	0
521	249	3290	9	0.18	25.71	1	0
522	249	3292	9	0.09	25.71	1	0
523	250	3256	9	0.57	18	1	0
524	250	3275	9	0.61	18.03	1	0
525	250	3280	9	0.46	18.04	1	0
526	251	3275	9	0.31	18.06	1	0
527	252	3274	9	0.26	26	1	0
528	252	5819	9	0.34	26.15	1	0
529	253	3251	9	0.47	26.11	1	0
530	253	3273	9	0.56	26.05	1	0
531	253	3274	9	0.46	26.04	1	0
532	253	5820	9	0.57	25.91	1	0
533	254	5820	9	0.28	25.85	1	0
534	255	3273	9	0.45	25.96	1	0
535	255	5821	9	0.34	26.15	1	0
536	256	5819	9	0.63	26.07	1	0
537	256	5821	9	0.57	25.91	1	0
538	257	3277	9	0.25	18.07	1	0
539	257	3280	9	0.41	17.96	1	0
540	257	6601	9	0.37	18.05	1	0
541	258	3277	9	0.26	26	1	0
542	258	5822	9	0.49	26.02	1	0
543	259	5822	9	0.45	25.96	1	0
544	259	5823	9	0.69	26.04	1	0
545	260	2284	9	0.69	23.93	1	0
546	260	5826	9	0.57	23.92	1	0
547	260	5866	9	0.71	23.93	1	0
548	261	5827	9	0.17	23.72	1	0
549	261	5828	9	0.41	23.88	1	0
550	261	6585	9	0.19	23.75	1	0
551	262	5830	9	0.33	23.86	1	0
552	262	5837	9	0.22	24	1	0
553	263	5836	9	0.19	25.91	1	0
554	264	3344	9	0.29	23.84	1	0
555	264	5829	9	0.26	24	1	0
556	265	5824	9	0.37	26.12	1	0
557	265	5843	9	0.53	26.07	1	0
558	266	3344	9	0.48	25.95	1	0
559	266	3351	9	1.01	26.01	1	0
560	266	3353	9	0.39	26	1	0
561	266	5843	9	0.43	26.06	1	0
562	267	3356	9	0.26	26	1	0
563	267	5834	9	0.26	26	1	0
564	268	3356	9	0.28	25.85	1	0
565	268	3360	9	0.41	25.89	1	0
566	269	2304	9	0.28	25.85	1	0
567	269	3359	9	0.43	26.06	1	0
568	270	3361	9	0.51	25.93	1	0
569	270	3363	9	0.46	26.04	1	0
570	271	3380	9	1.51	32.01	1	0
571	271	5844	9	0.89	31.98	1	0
572	272	3360	9	0.46	26.04	1	0
573	272	3361	9	0.53	26.07	1	0
574	272	5832	9	0.63	26.07	1	0
575	272	5845	9	0.44	25.88	1	0
576	273	5835	9	0.27	26.13	1	0
577	273	6558	9	0.49	26.02	1	0
578	274	3373	9	0.5	26.09	1	0
579	274	5832	9	0.47	26.11	1	0
580	275	3373	9	0.35	25.93	1	0
581	275	5846	9	0.32	25.95	1	0
582	276	3351	9	0.45	25.96	1	0
583	276	3355	9	0.4	26.09	1	0
584	277	3293	9	0.2	26.09	1	0
585	277	3295	9	0.37	26.12	1	0
586	278	3266	9	0.76	26.06	1	0
587	278	3268	9	0.27	26.13	1	0
588	279	3271	9	0.43	26.06	1	0
589	279	3288	9	0.76	26.06	1	0
590	279	3379	9	0.68	25.99	1	0
591	280	3283	9	0.72	26.02	1	0
592	280	3285	9	0.45	25.96	1	0
593	280	3288	9	1.09	25.95	1	0
594	281	3378	9	0.53	26.07	1	0
595	281	3380	9	0.62	26.01	1	0
596	282	6557	9	0.2	31.58	1	0
597	283	5842	9	0.28	25.85	1	0
598	283	5847	9	0.18	25.71	1	0
599	283	5848	9	0.4	26.09	1	0
600	284	5848	9	0.19	25.91	1	0
601	284	7177	9	0.39	26	1	0
602	285	3340	9	0.63	23.92	1	0
603	285	5849	9	0.32	24	1	0
604	285	6767	9	0.39	23.88	1	0
605	286	5849	9	0.31	23.85	1	0
606	286	6680	9	0.11	23.57	1	0
607	287	3345	9	0.27	23.82	1	0
608	287	5850	9	0.22	24	1	0
609	288	3345	9	0.45	23.89	1	0
610	288	5851	9	0.34	24	1	0
611	289	3338	9	0.07	23.33	1	0
612	290	5853	9	0.34	24	1	0
613	290	5854	9	0.41	23.88	1	0
614	291	3324	9	0.42	24	1	0
615	291	3333	9	0.31	23.85	1	0
616	291	6834	9	0.25	23.81	1	0
617	292	3316	9	0.2	24	1	0
618	292	3336	9	0.08	24	1	0
619	293	5855	9	0.16	24	1	0
620	294	3309	9	0.42	24	1	0
621	294	3311	9	0.16	24	1	0
622	294	5865	9	0.25	23.81	1	0
623	295	3316	9	0.62	24	1	0
624	295	5867	9	0.15	23.68	1	0
625	296	3324	9	0.59	23.92	1	0
626	296	5868	9	0.17	23.72	1	0
627	297	5860	9	0.19	23.75	1	0
628	297	6588	9	0.36	24	1	0
629	298	3303	9	0.24	24	1	0
630	299	3300	9	0.34	24	1	0
631	299	3306	9	0.42	24	1	0
632	299	5858	9	0.17	23.72	1	0
633	300	3300	9	0.27	23.82	1	0
634	300	5859	9	0.14	24	1	0
635	301	5826	9	0.59	23.92	1	0
636	301	5869	9	0.44	24	1	0
637	301	5870	9	0.38	24	1	0
638	302	5856	9	0.19	23.75	1	0
639	302	5864	9	0.47	23.9	1	0
640	303	5857	9	0.18	24	1	0
641	304	5872	9	0.17	23.72	1	0
642	304	5874	9	0.18	24	1	0
643	305	2230	9	0.35	23.86	1	0
644	306	3302	9	0.41	23.88	1	0
645	306	3304	9	0.26	24	1	0
646	307	1254	9	0.33	23.86	1	0
647	307	1255	9	0.58	24	1	0
648	308	2621	9	0.54	24	1	0
649	309	2224	9	0.65	23.93	1	0
650	309	2620	9	1.46	24	1	0
651	310	2219	9	0.69	23.93	1	0
652	310	2633	9	0.69	23.93	1	0
653	311	1254	9	0.38	24	1	0
654	311	3863	9	0.87	23.94	1	0
655	312	3864	9	0.14	24	1	0
656	313	1261	9	0.35	17.95	1	0
657	313	2628	9	0.33	18	1	0
658	314	3863	9	0.47	17.96	1	0
659	314	5875	9	0.15	18	1	0
660	314	5878	9	0.39	18	1	0
661	315	3860	9	0.26	17.93	1	0
662	315	5877	9	0.18	18	1	0
663	315	5878	9	0.28	18.06	1	0
664	316	2828	9	0.71	17.97	1	0
665	316	3861	9	0.27	18	1	0
666	317	2828	9	0.67	18.03	1	0
667	317	3970	9	0.3	18	1	0
668	317	3985	9	0.48	18	1	0
669	317	5984	9	0.42	18	1	0
670	318	3980	9	0.15	18	1	0
671	318	3985	9	0.18	18	1	0
672	318	3986	9	0.37	18.05	1	0
673	319	3845	9	0.2	17.91	1	0
674	319	3982	9	0.16	18.11	1	0
675	319	5681	9	0.31	18.06	1	0
676	319	5683	9	0.27	18	1	0
677	320	5681	9	0.17	17.89	1	0
678	320	5879	9	0.08	17.78	1	0
